Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance
IW,IW,13/06/2023,E01011341,IMG_6371.JPG,09/06/2023,TN_VTDH_46_01,TN_VTDH_46,,,6,2,1,McDonald's chipotle mayo,McDonald's,0,global,,,g,21,21,Typical dip size,2,https://www.mcdonalds.com/ie/en-ie/product/chipotle-mayo-dip.html,30,2.86,20,628.57,380.95,0.95,0.95,0,15,1,1
IW,IW,13/06/2023,E01011341,IMG_6371.JPG,09/06/2023,TN_VTDH_46_01,TN_VTDH_46,,,6,2,1,McNuggets,McDonald's,0,Global,4.29,https://mcdonalds-menu.co.uk/,g,105,105,"FPS book, pg 58 McDonald's 6 McNuggets",2,https://www.mcdonalds.com/gb/en-gb/product/chicken-mcnuggets-6-pieces.html,12.38,1.43,0.57,217.14,248.57,1.33,14.29,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6372.JPG,09/06/2023,TN_VTDH_47_01,TN_VTDH_47,,,6,2,2,Pepsi max,pepsi,0,,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6372.JPG,09/06/2023,TN_VTDH_47_01,TN_VTDH_47,,,6,2,1,Pizza,pepsi,0,,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
IW,IW,13/06/2023,E01011341,IMG_6373.JPG,09/06/2023,TN_VTDH_48_01,TN_VTDH_48,,,6,2,1,Mcnuggets,McDonald's,0,Global,4.29,https://mcdonalds-menu.co.uk/,g,105,105,"FPS book, pg 58 McDonald's 6 McNuggets",2,https://www.mcdonalds.com/gb/en-gb/product/chicken-mcnuggets-6-pieces.html,12.38,1.43,0.57,217.14,248.57,1.33,14.29,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6375.JPG,09/06/2023,TN_VTDH_49_01,TN_VTDH_49,,,3,3,5,Contemporary new homes,Strata,0,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6376.JPG,09/06/2023,TN_VTDH_50_01,TN_VTDH_50,,,6,2,5,Contemporary new homes,Strata,0,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6377.JPG,09/06/2023,TN_VTDH_51_01,TN_VTDH_51,,,14,2,5,Support NHS workers,,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6378.JPG,09/06/2023,TN_VTDH_52_01,TN_VTDH_52,,,1,2,1,Chicken royale,Burger King,0,Clear channel,5.99,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,g,217,217,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,2,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,13,1.5,2.9,560,248.5,0,9.8,13.8,5,1,1
IW,IW,13/06/2023,E01011341,IMG_6378.JPG,09/06/2023,TN_VTDH_52_01,TN_VTDH_52,,,1,2,1,Whopper burger,Burger King,0,Clear channel,5.99,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,g,287.2,287.2,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,2,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,10.8,3,4,320,209.3,0,10.7,19.85,2,0,0
IW,IW,13/06/2023,E01011341,IMG_6378.JPG,09/06/2023,TN_VTDH_52_01,TN_VTDH_52,,,1,2,2,Coca-cola,Burger King,0,Clear channel,2.82,https://www.burgerking.co.uk/menu/picker-16dbed84-1b4c-4bc7-8287-98542ad48de9,ml,454.55,454.55,https://www.burgerking.co.uk/menu/picker-16dbed84-1b4c-4bc7-8287-98542ad48de9,2,https://www.burgerking.co.uk/menu/picker-16dbed84-1b4c-4bc7-8287-98542ad48de9,0,0,10.6,0,41.8,0,0,0,2,1,1
IW,IW,13/06/2023,E01011341,IMG_6379.JPG,09/06/2023,TN_VTDH_53_01,TN_VTDH_53,,,1,2,2,LIXIR elderflower and lemon tonic water,LIXIR,0,Clear channel,1.85,https://groceries.asda.com/product/tonic-water/lixir-elderflower-lemon-tonic-water/1000383154105,ml,,500,https://groceries.asda.com/product/tonic-water/lixir-elderflower-lemon-tonic-water/1000383154105,1,https://lixirdrinks.co.uk/product/elderflower-and-lemon-tonic-8x500ml/,0,0,4.8,0,21,0,0,0,1,1,1
IW,IW,13/06/2023,E01011341,IMG_6379.JPG,09/06/2023,TN_VTDH_53_01,TN_VTDH_53,,,1,2,2,LIXIR rhubarb and ginger tonic water,LIXIR,0,Clear channel,1.85,https://groceries.asda.com/product/tonic-water/lixir-rhubarb-ginger-tonic-water/1000383154055,ml,,500,https://groceries.asda.com/product/tonic-water/lixir-rhubarb-ginger-tonic-water/1000383154055,1,https://lixirdrinks.co.uk/product/lixir-rhubarb-ginger-tonic/,0,0,4.9,0,22,0,0,0,1,1,1
IW,IW,13/06/2023,E01011341,IMG_6379.JPG,09/06/2023,TN_VTDH_53_01,TN_VTDH_53,,,1,2,2,LIXIR pink grapefruit tonic water,LIXIR,0,Clear channel,1.85,https://groceries.asda.com/product/tonic-water/lixir-pink-grapefruit-tonic-water/1000383154006,ml,,500,https://groceries.asda.com/product/tonic-water/lixir-pink-grapefruit-tonic-water/1000383154006,1,https://lixirdrinks.co.uk/product/lixir-pink-grapefruit-tonic/,0,0,4.9,0,21,0,0,0,1,1,1
IW,IW,13/06/2023,E01011341,IMG_6384.JPG,09/06/2023,TN_VTDH_54_01,TN_VTDH_54,,,12,1,5,Al-murad tiles & bathrooms,Al-Murad Tiles,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6385.JPG,09/06/2023,TN_VTDH_55_01,TN_VTDH_55,,,3,3,5,Home construction ,Keepmoat homes,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6386.JPG,09/06/2023,TN_VTDH_55_01,TN_VTDH_55,,,3,3,5,Home construction ,Keepmoat homes,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6387.JPG,09/06/2023,TN_VTDH_56_01,TN_VTDH_56,,,6,2,5,Home construction ,Keepmoat homes,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6388.JPG,09/06/2023,TN_VTDH_57_01,TN_VTDH_57,,,14,3,5,Civil engineering contractors,HMH civils ,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6389.JPG,09/06/2023,TN_VTDH_58_01,TN_VTDH_58,,,14,2,5,Sustainable travel planning company,Mosodi ,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6390.JPG,09/06/2023,TN_VTDH_59_01,TN_VTDH_59,,,1,2,5,Google Pixel 7a,EE,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6391.JPG,09/06/2023,TN_VTDH_60_01,TN_VTDH_60,,,1,2,1,Sweet chilli chicken wrap,McDonald's,0,Clear channel,1.99,Advert,g,245,245,"SL weight images, garlic mayo chicken wrap",2,https://www.mcdonalds.com/ie/en-ie/product/the-sweet-chilli-chicken-one-crispy.html,7.35,0.94,2.73,342.86,191.43,1.63,8.98,12.24,-1,0,0
IW,IW,13/06/2023,E01011341,IMG_6393.JPG,09/06/2023,TN_VTDH_61_01,TN_VTDH_61,,,1,2,5,Google pixel 7a,EE,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6393.JPG,09/06/2023,TN_VTDH_62_01,TN_VTDH_62,,,1,2,2,Pepsi max,pepsi,0,Clear channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6393.JPG,09/06/2023,TN_VTDH_62_01,TN_VTDH_62,,,1,2,1,Pizza,pepsi,0,Clear channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
IW,IW,13/06/2023,E01011341,IMG_6394.JPG,09/06/2023,TN_VTDH_63_01,TN_VTDH_63,,,1,2,1,McNuggets,McDonald's,0,Clear channel,4.29,https://mcdonalds-menu.co.uk/,g,105,105,"FPS book, pg 58 McDonald's 6 McNuggets",2,https://www.mcdonalds.com/gb/en-gb/product/chicken-mcnuggets-6-pieces.html,12.38,1.43,0.57,217.14,248.57,1.33,14.29,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6394.JPG,09/06/2023,TN_VTDH_63_01,TN_VTDH_63,,,1,2,1,Creamy Ranch,McDonald's,0,Clear channel,,,g,21,21,Typical dip size,2,https://www.mcdonalds.com/us/en-us/product/creamy-ranch-sauce.html,57.14,9.52,4.76,160,523.81,0,0,0,17,1,1
IW,IW,13/06/2023,E01011341,IMG_6394.JPG,09/06/2023,TN_VTDH_63_01,TN_VTDH_63,,,1,2,1,Chipotle Mayo,McDonald's,0,Clear channel,,,g,21,21,Typical dip size,2,https://www.mcdonalds.com/ie/en-ie/product/chipotle-mayo-dip.html,30,2.86,20,628.57,380.95,0.95,0.95,0,15,1,1
IW,IW,13/06/2023,E01011341,IMG_6395.JPG,09/06/2023,TN_VTDH_64_01,TN_VTDH_64,,,1,2,3,Peroni bottle ,Peroni,0,Clear channel,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6397.JPG,09/06/2023,TN_VTDH_65_01,TN_VTDH_65,,,12,1,5,Al-murad tiles & bathrooms,Al-Murad Tiles,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6399.JPG,09/06/2023,TN_VTDH_66_01,TN_VTDH_66,,,14,2,1,Basmati rice,Slimming world,0,,,,,180 (medium),,"FPS book, rice pg 74",4,CoFID 11-858,0.7,0.16,0,4,117,0.6,2.8,0,0,0,0
IW,IW,13/06/2023,E01011341,IMG_6399.JPG,09/06/2023,TN_VTDH_66_01,TN_VTDH_66,,,14,2,1,Slimming world chicken tikka curry,Slimming world,0,,4.25,https://www.iceland.co.uk/p/slimming-world-chicken-tikka-masala-500g/57996.html,g,,500,https://www.iceland.co.uk/p/slimming-world-chicken-tikka-masala-500g/57996.html,3,https://www.iceland.co.uk/p/slimming-world-chicken-tikka-masala-500g/57996.html,1.6,0.4,2.5,320,72,1.5,10.7,0,-3,0,0
IW,IW,13/06/2023,E01011341,thumbnail_IMG_6380.JPG,09/06/2023,TN_VTDH_67_01,TN_VTDH_67,,,1,2,1,Whopper burger,Burger King,0,Clear channel,5.99,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,g,287.2,287.2,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,2,https://www.burgerking.co.uk/menu/picker-23d38263-8347-4ddc-aec0-a738c3cc6578,10.8,3,4,320,209.3,0,10.7,19.85,2,0,0
IW,IW,13/06/2023,E01011341,thumbnail_IMG_6380.JPG,09/06/2023,TN_VTDH_67_01,TN_VTDH_67,,,1,2,1,Chicken royale,Burger King,0,Clear channel,5.99,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,g,217,217,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,2,https://www.burgerking.co.uk/menu/picker-e30e8df2-b618-45fc-b60a-27eaefa57894,13,1.5,2.9,560,248.5,0,9.8,13.8,5,1,1
IW,IW,13/06/2023,E01011341,thumbnail_IMG_6380.JPG,09/06/2023,TN_VTDH_68_01,TN_VTDH_68,,,1,2,2,pepsi max,pepsi,0,Clear channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwmZejBhC_ARIsAGhCqnce1pETBmFoRRby8g3_KezS0CGOKRV7KuRmQD-Vn8Iagb1jFri9lKkaAncUEALw_wcB&gclsrc=aw.ds,0,0,0,0,1,0,0,0,0,0,0
IW,IW,13/06/2023,E01011341,thumbnail_IMG_6380.JPG,09/06/2023,TN_VTDH_68_01,TN_VTDH_68,,,1,2,1,Pizza,pepsi,0,Clear channel,2.5,https://www.sainsburys.co.uk/gol-ui/SearchResults/cheese%20and%20tomato%20pizza,g,200,410,"FPS book, pg 25 9-10 inch pizza",4,CoFID 11-936,9.8,4.12,3.9,380,272,2.9,12.2,0,8,1,1
IW,IW,13/06/2023,E01011341,IMG_6330.JPG,09/06/2023,TN_VTDH_69_01,TN_VTDH_69,,,14,1,5,Dog grooming,wash and roll over,1,,,,,,,,,,,,,,,,,,,,
IW,IW,13/06/2023,E01011341,IMG_6396.JPG,09/06/2023,TN_VTDH_70_01,TN_VTDH_70,,,14,1,5,Hot tub hire,bella hot tubs,1,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6526.JPG,15/06/2023,AL_BHWP_01_01,AL_BHWP_01,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6527.JPG,15/06/2023,AL_BHWP_02_01,AL_BHWP_02,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6528.JPG,15/06/2023,AL_BHWP_03_01,AL_BHWP_03,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011651,IMG_6529.JPG,15/06/2023,AL_BHWP_04_01,AL_BHWP_04,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6530.JPG,15/06/2023,AL_BHWP_05_01,AL_BHWP_05,,,11,1,5,litter and recycling sign,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6531.JPG,15/06/2023,AL_BHWP_06_01,AL_BHWP_06,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6533.JPG,15/06/2023,AL_BHWP_07_01,AL_BHWP_07,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6534.JPG,15/06/2023,AL_BHWP_08_01,AL_BHWP_08,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6535.JPG,15/06/2023,AL_BHWP_09_01,AL_BHWP_09,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011651,IMG_6536.JPG,15/06/2023,AL_BHWP_10_01,AL_BHWP_10,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6537.JPG,15/06/2023,AL_BHWP_11_01,AL_BHWP_11,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6539.JPG,15/06/2023,AL_BHWP_12_01,AL_BHWP_12,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6540.JPG,15/06/2023,AL_BHWP_13_01,AL_BHWP_13,,,12,1,5,cml civil engineering company,CML ,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6541.JPG,15/06/2023,AL_BHWP_14_01,AL_BHWP_14,,,6,2,5,wall & floor tiling,Skyber flooring LTD,1,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011651,IMG_6542.JPG,15/06/2023,AL_BHWP_15_01,AL_BHWP_15,,,6,2,5,"Laser treatment, health screening, perfect performance coaching",Prime Health Clinic,1,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011651,IMG_6543.JPG,15/06/2023,AL_BHWP_16_01,AL_BHWP_16,,,1,2,2,lipton peach iced tea,Lipton,0,Clear channel,1.6,https://www.tesco.com/groceries/en-GB/products/265633012,ml,250,500,https://www.tesco.com/groceries/en-GB/products/265633012,3,https://www.tesco.com/groceries/en-GB/products/265633012,0,0,3,12.8,13.6,0,0,0,0,0,0
IW,IW,19/06/2023,E01011651,IMG_6544.JPG,15/06/2023,AL_BHWP_17_01,AL_BHWP_17,,,1,2,2,lipton peach iced tea,Lipton,0,Clear channel,1.6,https://www.tesco.com/groceries/en-GB/products/265633012,ml,250,500,https://www.tesco.com/groceries/en-GB/products/265633012,3,https://www.tesco.com/groceries/en-GB/products/265633012,0,0,3,12.8,13.6,0,0,0,0,0,0
IW,IW,19/06/2023,E01011353,IMG_6550.JPG,15/06/2023,CA_MAGP_01_01,CA_MAGP_01,,,14,2,5,Electrical & Security,SBE Electrical,1,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011353,IMG_6552.JPG,15/06/2023,CA_MAGP_02_01,CA_MAGP_02,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011353,IMG_6553.JPG,15/06/2023,CA_MAGP_03_01,CA_MAGP_03,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011353,IMG_6559.JPG,15/06/2023,CA_MAGP_04_01,CA_MAGP_04,,,6,2,5,room and hall hire,,1,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011353,IMG_6555.JPG,15/06/2023,CA_MAGP_05_01,CA_MAGP_05,,,6,2,5,Advertising space,,1,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011353,IMG_6554.JPG,15/06/2023,CA_MAGP_06_01,CA_MAGP_06,,,14,1,5,Dog fouling sign,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011353,IMG_6554.JPG,15/06/2023,CA_MAGP_07_01,CA_MAGP_07,,,14,1,5,Litter sign,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5820.JPG,01/06/2023,RH_GLGW_01_01,RH_GLGW_01,,,11,1,5,Litter fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5821.JPG,01/06/2023,RH_GLGW_02_01,RH_GLGW_02,,,11,1,5,Dog waste fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5822.JPG,01/06/2023,RH_GLGW_03_01,RH_GLGW_03,,,14,2,5,Clean air Leeds,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5823.JPG,01/06/2023,RH_GLGW_04_01,RH_GLGW_04,,,14,2,5,Kerr Mackie primary school ,Kerr Mackie primary school ,0,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5824.JPG,01/06/2023,RH_GLGW_05_01,RH_GLGW_05,,,14,2,5,The walk to school challenge,Living streets UK,0,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5825.JPG,01/06/2023,RH_GLGW_06_01,RH_GLGW_06,,,14,2,5,Holiday & after school kids club,PE Partner,0,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5826.JPG,01/06/2023,RH_GLGW_07_01,RH_GLGW_07,,,14,2,5,Kerr Mackie primary school ,Kerr Mackie primary school ,0,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5827.JPG,01/06/2023,RH_GLGW_08_01,RH_GLGW_08,,,14,2,5,School absence,,1,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5828.JPG,01/06/2023,RH_GLGW_09_01,RH_GLGW_09,,,14,2,5,Manning Stainton estate agents,Manning Stainton,1,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5829.JPG,01/06/2023,RH_GLGW_10_01,RH_GLGW_10,,,14,2,5,Kerr Mackie primary school ,Kerr Mackie primary school ,0,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5830.JPG,01/06/2023,RH_GLGW_11_01,RH_GLGW_11,,,11,1,5,green bin ,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5831.JPG,01/06/2023,RH_GLGW_12_01,RH_GLGW_12,,,11,1,5,Dog waste fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5832.JPG,01/06/2023,RH_GLGW_13_01,RH_GLGW_13,,,1,2,5,3 mobile rewards app,three,0,,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5833.JPG,01/06/2023,RH_GLGW_14_01,RH_GLGW_14,,,1,2,5,3 mobile rewards app,three,0,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5834.JPG,01/06/2023,RH_GLGW_15_01,RH_GLGW_15,,,14,2,5,Matilda (the musical),Rounday school,0,,,,,,,,,,,,,,,,,,,,
IW,IW,16/06/2023,E01011642,IMG_5835.JPG,01/06/2023,RH_GLGW_16_01,RH_GLGW_16,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,
IW,IW,19/06/2023,E01011642,IMG_5836.JPG,01/06/2023,RH_GLGW_17_01,RH_GLGW_17,,,14,2,5,Comedy tickets,Really funny comedy ,1,,,,,,,,,,,,,,,,,,,,
